text,correct,sequence,native
"I'm busy,but very happy.",I'm busybut very happy. [Wow! Anybody with your talent deserves to be happy! Nice work!! Kudasai note space after comma; punctuation and spacing are very important for/to English-language writers] ;-),"('INTJ', 'PUNCT', 'PRON')",Spanish
"I'm busy,but very happy.",I'm busybut very happy. [Wow! Anybody with your talent deserves to be happy! Nice work!! Kudasai note space after comma; punctuation and spacing are very important for/to English-language writers] ;-),"('INTJ', 'PUNCT', 'PRON')",Spanish
"I'm busy,but very happy.",I'm busybut very happy. [Wow! Anybody with your talent deserves to be happy! Nice work!! Kudasai note space after comma; punctuation and spacing are very important for/to English-language writers] ;-),"('INTJ', 'PUNCT', 'PRON')",Spanish
"I am not smart, so I can not do job-hunting like my friends.","I am not smart (no, I don't believe you! :-)), so I cannot do job-hunting like my friends.","('INTJ', 'PUNCT', 'PRON')",Spanish
can jump the limits of H/W over and can make it possible whatever we want.,"can jump the limits of H/W over and can make it possible whatever we want.(I'm sorry, I'm not sure what you are referring to here.)","('INTJ', 'PUNCT', 'PRON')",Spanish
Hello~ This is my first time to post here.,Hello! This is my first time here.,"('INTJ', 'PUNCT', 'PRON')",Spanish
Calf love or infatuation seems swift.,"Puppylove or infatuation seems swift. Sorry, I've never heard of ""calf love"" before...","('INTJ', 'PUNCT', 'PRON')",Spanish
"hehe,I wrote those above aimlessly and I feel to be laughed at maybe.","hehe,I wrote above aimlessly and I feel to be laughed at maybe. <Option: ...aimlessly, and I feel that people will maybe laugh at me>","('INTJ', 'PUNCT', 'PRON')",Spanish
Hello ! everybody !,"Hello, everybody!","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well, I wanna express other languages so that I will enjoy and learn about that with global friends.",I wanna express other languages so that I will enjoy and learn about that with global friends. I want to learn other languages so that I will be able to learn and enjoy with my global friends.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"Hi,my name is Yejun (Johnny),Today is Sunday,no big things,get up at 10:30 cooked for brunch,then my friend and I go to school to meet one of our friend, he will leave Canada and take a vacation at China, so I brought him some gift and asked him to take some presents to my friend who living in China, then we gone back at 5 clock.","Hi, my name is Yejun (Johnny). Today is Sunday. Nothing big happened. I got up at 10:30 and cooked for brunch. Then my friend and I went to school to meet one of our friends. He will leave Canada and take a vacation in China, so I brought him a gift and asked him to take some presents to my friend who is living in China. Then we went back at 5 clock.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Hi,my name is Yejun (Johnny),Today is Sunday,no big things,get up at 10:30 cooked for brunch,then my friend and I go to school to meet one of our friend, he will leave Canada and take a vacation at China, so I brought him some gift and asked him to take some presents to my friend who living in China, then we gone back at 5 clock.","Hi, my name is Yejun (Johnny). Today is Sunday. Nothing big happened. I got up at 10:30 and cooked for brunch. Then my friend and I went to school to meet one of our friends. He will leave Canada and take a vacation in China, so I brought him a gift and asked him to take some presents to my friend who is living in China. Then we went back at 5 clock.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Hi,everyone,my name is Mitsuru.",Hi everyone my name is Mitsuru.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"Hi,everyone,my name is Mitsuru.",Hi everyone my name is Mitsuru.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"well,my company was downturn in business ,so parent's company took over it.","My company was losing money, so the parent company took it over.","('INTJ', 'PUNCT', 'PRON')",Spanish
i have to show dealer to cange gus for eco cute.,"i have to show a dealer how to change gas for eco cute.Sorry, I didn't understand this sentence so my corrections my be wrong. I don't know what an eco cute is.","('INTJ', 'PUNCT', 'PRON')",Spanish
"My parents who support me financially (Oh, you have to know that in Korea even public universities do not have enough fund for scholarship and that even students whose grade is all A+ should pay some amount of money as their tuition sometimes.","My parents who support me financially (Oh, you have to know that in Korea even public universities do not have enough funds for scholarships, and that even students whose grade is all A+ should pay some amount of money as their tuition sometimes.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Hey, everybody, she is going commando today.","Hey everybody, she is going commando today.","('INTJ', 'PUNCT', 'PRON')",Spanish
"So we don't feel that ""Oh, my English is improving very much, now I can understand what he/she is saying."" So many Japanese English learners give up on their halfways, because of much different pronunciation.","So we don't feel that ""Oh, my English is improving very much, now I can understand what he/she is saying."" So many Japanese English learners give up (on their studies) halfway through, because of the huge differences in pronunciation.","('INTJ', 'PUNCT', 'PRON')",Spanish
But God banned me to use my real power in public.,"But God banned me from using my real power in public. (Hehe, I like this sentence as well)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Sorry la, contemporary my favorite topic is nuclear reactor in Japan la.","Sorry , my favorite contemporary topic is about the nuclear reactor in Japan. (lol! Tomo-san, why ""la"" you use ""la"". I thought you are trying to improve your English, not Singlish)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Sorry la, contemporary my favorite topic is nuclear reactor in Japan la.","Sorry , my favorite contemporary topic is about the nuclear reactor in Japan. (lol! Tomo-san, why ""la"" you use ""la"". I thought you are trying to improve your English, not Singlish)","('INTJ', 'PUNCT', 'PRON')",Spanish
"I locked a third floor door by mistake.(Can I say ""third foor door"" without apostrophe?)","I locked the third floor door by mistake.(Can I say ""third foor door"" without apostrophe?) *Yes, this is correct^^*","('INTJ', 'PUNCT', 'PRON')",Spanish
"Oh, you have to wear something on your underware, right?","Oh, you have to wear something on your underwear, right?","('INTJ', 'PUNCT', 'PRON')",Spanish
So I made a decision that I would recite the book NCE2 and NCE3.,"So I made a decision that I would recite the book NCE2 and NCE3. (Hmm, I'm not sure what you mean by recite... what would you say in Japanese?)","('INTJ', 'PUNCT', 'PRON')",Spanish
"In Korea, there are exist a words that English-educational business and Diet business don't fail never.","Hmm... I'm not sure, but I think this is what you mean: In Korea, some people say that English education and dieting are two businesses that never fail.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Ok,these are my thoughts about the film-<<21 run-off>>.","These are my thoughts about the film, 21 run-off. Films titles are normally underlined, not bracketed.","('INTJ', 'PUNCT', 'PRON')",Spanish
But my country is still peaceful.,"But my country is still peaceful. Well, I'm actually in the Philippines. [This lets me understand the next sentence, as before I was confused because I thought you were in Japan!]","('INTJ', 'PUNCT', 'PRON')",Spanish
But my country is still peaceful.,"But my country is still peaceful. Well, I'm actually in the Philippines. [This lets me understand the next sentence, as before I was confused because I thought you were in Japan!]","('INTJ', 'PUNCT', 'PRON')",Spanish
"Yes,she was a train crew checking a ticket.","Yes,she was a train crew checking . [ """" is a plural word. For the singular, we use """". ]","('INTJ', 'PUNCT', 'PRON')",Spanish
"I learned the difference between ""diary"" and ""dairy"".","I learned the difference between ""diary"" and ""dairy"". (Yeah, there is quite a difference. ^^)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Whell,my main sns is Lang-8.","Well,my main sns is Lang-8.","('INTJ', 'PUNCT', 'PRON')",Spanish
"I answered ""No, I would not choose you be my husband , if I were born again.""","I answered, ""No, I would not choose you to be my husbandagain.""","('INTJ', 'PUNCT', 'PRON')",Spanish
"hello,everyone,my name is JUANJUAN,Katrina's pet.","Hello everyone! My name is Juan-Juan, Katrina's pet dog.","('INTJ', 'PUNCT', 'PRON')",Spanish
I'll choose the latter(Does this expression make sense?).,"I'll choose the latter (Does this expression make sense?). (yes, that makes sense, but it might be more natural to say ""I've decided to choose the latter"", or ""I'm going to choose the latter"")","('INTJ', 'PUNCT', 'PRON')",Spanish
I'll choose the latter(Does this expression make sense?).,"I'll choose the latter (Does this expression make sense?). (yes, that makes sense, but it might be more natural to say ""I've decided to choose the latter"", or ""I'm going to choose the latter"")","('INTJ', 'PUNCT', 'PRON')",Spanish
I'll choose the latter(Does this expression make sense?).,"I'll choose the latter (Does this expression make sense?). (yes, that makes sense, but it might be more natural to say ""I've decided to choose the latter"", or ""I'm going to choose the latter"")","('INTJ', 'PUNCT', 'PRON')",Spanish
Certainly you were on TV about a week ago.,"Yeah, you were on TV about a week ago.","('INTJ', 'PUNCT', 'PRON')",Spanish
"So, we didn't drink(Are there more natural ways to tie these sections?Is it possible that these sections are tied to one sentence?).","so we didn't drink. (Yes, I think that it would sound better to just combine these two sentences.)","('INTJ', 'PUNCT', 'PRON')",Spanish
"If you know about Japanese manga well, you have ever heard ""ONE PIECE"".","If you know about Japanese manga, well... you would have probably heard of ""ONE PIECE"".","('INTJ', 'PUNCT', 'PRON')",Spanish
I hope I am happy with us.,"I hope I am happy with us. (Sorry, I don't understand.)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well, I thought the point too conservative, but this is when people know that a woman is no longer a virgin after the first reaction, at least this is the reaction in China!","Well, I thought the point is too conservative, but this is what people want to know. They want to know if a woman is no longer a virgin. This is the reaction in China!","('INTJ', 'PUNCT', 'PRON')",Spanish
The interview had very fast motion (is this word match in this context?) and I didn't have too much time for thinking about grammar during it.,"The interview went by in very fast motion (does this word work in this context?) and I didn't have too much time for thinking about grammar during it. Yes, it works well. You could get rid of ""during it"" because that doesn't add anything.","('INTJ', 'PUNCT', 'PRON')",Spanish
welcomes everybody's coming !,"Welcome, everyone!","('INTJ', 'PUNCT', 'PRON')",Spanish
Hi I m kaho.,"Hi, I'm Kaho.","('INTJ', 'PUNCT', 'PRON')",Spanish
"hello,everyone,how are you,it's 14:56 in china now,I stay in my room,I have nothing to do,because my works had done,I'm finished taking a nap,what are you doing now?","Hello everyone, how are you? It's 14:56 in china now. I am in my room. I have nothing to do because my work is over. I just finished taking a nap, what are you doing now?","('INTJ', 'PUNCT', 'PRON')",Spanish
"But hey, I'm a poet, I have a licence, I can do that kind of thing.","But hey, I'm a poet, I have a license, so I can do that kind of thing.","('INTJ', 'PUNCT', 'PRON')",Spanish
Now I always haven't to go out with my friends.,"Recently I haven't been able to go out with my friends at all. (/Now, I can never go out with my friends)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well, i feel already, that you can't wait to visit Ural, don't you?)))","Well, feel already that you can't wait to visit Ural, can you?)))","('INTJ', 'PUNCT', 'PRON')",Spanish
