text,correct,predicted_native_language
"Acutually, I had forgot to fold Tsuru because since I was child, I never played Origami.","Actually, the last time I did Origami was during childhood. Naturally, I had forgotten how to fold Tsuru since then.",Chinese (Mandarin)
"It is pointed out that WHO, IAEA and other international organizations underestimated the damage of Chernobyl.","WHO, IAEA - sorry, but I don't know about it at all :(But all I read was http://www.oecd-nea.org/rp/chernobyl/I can say there is some part of truth about chronology of event and Russia's action after damage.",Chinese (Mandarin)
"Staffs and manager of the prison join the gamble, and lawyer for Nerson pursues only benefit.","The staff and the manager of the prison join in on the gambling, and Nelson's lawyer pursues only benefit. (I don't know what you mean here by ""benefit"". Do you mean personal profit?)",Chinese (Mandarin)
"The King regretted his fool action, and announced that everyone should only eat cold food in that day every year, to memorialize Jie zi tui.",The King was full of regrett with his foolish action. He announced that everyone should only eat cold food on that particular day every year to memorialize Jie Zi Tui.,Chinese (Mandarin)
"Priest, it is not time when it makes puns.(""kago"" means ""cage"" in Japanese)","Father , it is not ta good time to make puns and joke. (""kago"" means ""cage"" in Japanese) (When you are addressing a priest, you call him ""Father."" Occupation-wise, he is a priest)",Chinese (Mandarin)
"Speaking of April, probably we says to Cherry blossom!","When you mention April, the first image that comes to mind is probably cherry blossoms!",Chinese (Mandarin)
(All of sudden I feel like there is kind of a plot from somewhere who want to control people as they want them to do.,"(All of sudden I feel like there is kind of a plot from somewhere who want to control people as they want them to do.Nice one to think about....do you know the book and movie[Big brother is watching you]from George Orwell? Please try to find a shorty description of this on the Internet, then you will knowexactly what I mean ;-)",Chinese (Mandarin)
"My eldest sister, elder sister and me, we played the piano very much.","My eldest sister, elder sister and me, we played the piano very much. (My sisters and I often used to play the piano. In Japanese, you might have something like ""elder sister"", and stuff... but just ""sisters"" is the norm in English (I think at least).",Chinese (Mandarin)
And also did homework given by a school I belonged xO,"And I also did homework given by a school I belonged to xO(always repeat subjects like I, you, he... with every new sentence; to belong TO sth/sb)",Chinese (Mandarin)
"believe it or not,it is also the title of a book written by Li Kaifu the president of Chinese creative factory.","believe it or not, it is also the title of a book written by Li Kaifu, the president of Chinese creative factory. [I tried Amazon and Google search, but I couldn't find the book, so I can't verify the title. I presume it's probably because Li Kaifu would be written in Chinese, along with the title of the book. Maybe I'd have more luck looking for it on Baidu]",Chinese (Mandarin)
who want to learn English of their mother tongue being Japanese,with Japanese as a mother tongue who want to learn English.BEST SENTENCE:It could have also beensimply because there are twice as many Japanese people who want to learn English as there are English people who want to learn Japanese on Lang-8.,Chinese (Mandarin)
The situation in which I am now is exactly the same as that when I was in high school in terms of lack of time.,"The situation in which I am now is exactly the same as that when I was in high school in terms of lack of time. This is correct, but I would just say ""I have the same amount of time now that I did in High School.""",Chinese (Mandarin)
"The grammar is my great weakness on English, I would like to write some diaries and hope someone could help me out.","The grammar is(my greatest weakness (or) a weakness of mine)in English, I would like to write some diaries and hope someone can help me out.",Chinese (Mandarin)
When I was child I watched a lot of Japanese animation movies.,"When I was child, I watched a lot of Japanese animations. Or i think you mean, When I was a child, i watched a lot of Japanese animated movies)[/sline]",Chinese (Mandarin)
"although it is only 10minutes, i think it'll be able to help me to speak english more fluently.","although it is only 10minutes, i think it'll be able to help me to speak english more fluently. even though the call is only for 10 minutes, I think it'll help me become more fluent in English.",Chinese (Mandarin)
"'Couse, I like strong tasting cheese!","'Cause, I like strong tasting cheese! (*You can connect this to previous sentence- ""I prefer this style because I like strong tasting cheese.""",Chinese (Mandarin)
