text,correct,predicted_native_language
"Last night I was so sleepy, I guess I'm getting cold.","Last night I was so sleepy, it might have been because I had a cold. ->(from your Japanese translation, I think you're trying to say that you ""caught a cold"" or that you are ""getting a cold""...""Getting cold"" means that you are getting cold in terms of temperature, whereas the others are to do with illness and being sick.)",Spanish
I want to value my job.,"I'll take my job, and my private time at the face value. *w* (The idiom ""to take at face value"" means, when you accept something exactly the way it appears to be)",Spanish
to other developing countries' welfare.,to other developing countries' welfare. * I'm not clear what you mean here - do you mean your government gives more help to other countries than to mothers or the government in other countries gives its mothers more help?,Spanish
"question 8: what does ""you will never fall apart"" mean?","question 8: what does ""you will never fall apart"" mean? This could mean that you will not go crazy or lose control of a situation.",Spanish
"Without exercising English for a long time,I feel not comfortable with the English writing.","Without exercising English for a long time,I feel not comfortable with the English writing.Since I haven't practiced English for a long time, I don't feel comfortable with English writing.",Spanish
I will be having an English interview next month to get into the university I wish to enter.,"I will be having an English interview next month to get into the university I wish to enter. Next month, I will be having an interview in English for the university I wish to enter.",Spanish
"Unluckily, yesterday was Thursday so my parents had their day off from work and they took a little trip to the seaside and they were suppose to stay there for the night.","Unfortunately, yesterday was Thursday so my parents had their day off from work. They took a little trip to the seaside and they were to stay there for the night. (""Unluckily"" doesn't sound natural in English; we use ""Unfortunately"" a lot more) (this sentence feels very long; sometimes, it is better to split long sentences into two parts, if it makes sense. I did that here to show you)",Spanish
Some question was answered during in time.,"Some questions on the website were answered during that time. (I would put ""on the website"" to make it more specific. At first, I wasn't sure if you meant some questions were answered on the test or not.)",Spanish
There is a student of following only the teacher of a club (Its student does not follow other teachers).,There are students who only listen to their coaches.,Spanish
So I am very pleasure about tomorrow game.,So I am very excited about tomorrow's game. (Or: So I am very exited for the game tomorrow.),Spanish
"Because I wanted to study more English, I participated in the Lang-8 community.","Because I wanted to study more English, I participated in the Lang-8 community.In English, 'because' is a subordinating conjunction used to connect two parts of a sentence together, so normally it should not be used to begin a sentence. Although, in everyday conversations we may do this anyway. There are several ways you can say this one. ""I wanted to study my English more, so I participated in Lang-8's community.""""I participated in Lang-8's community because I wanted to study more English.""",Spanish
