text,correct,sequence,native
I dropped on Hamamatsu on the way to Odawara.,"I dropped by Hamamatsu on the way to Odawara. (I stopped over in Hamamatsu, I broke my journey in Hamamatsu, etc.)","('PROPN', 'PUNCT', 'PRON')",Spanish
"In order to get the job which is needed to use English, I have been studying TOEIC, just as certification.","In order to get a job which where English is needed, I have been studying TOEIC for my certification.","('PROPN', 'PUNCT', 'PRON')",Spanish
In Japan we have a great deal of opportunities to send presents.,"In Japan, we have a great many opportunities to send presents.","('PROPN', 'PUNCT', 'PRON')",Spanish
My favorite famous person is Allen Iverson who plays for NBA.,"My favorite famous player is Allen Iverson, who plays for the NBA.","('PROPN', 'PUNCT', 'PRON')",Spanish
"if i help you to study korean , i will teach you ..",I can also help you study Korean. I will teach you ..,"('PROPN', 'PUNCT', 'PRON')",Spanish
"I hope I can understand the works of Kafka someday and now I am reading Calvino's novel Footpath Leading To Spider Nest, which is a good work for me:)","I hope I can understand the works of Kafka someday. But now I am reading Calvino's novel Path to the Nest of Spiders, which is a good work, in my opinion.:)","('PROPN', 'PUNCT', 'PRON')",Spanish
It is expected to bring a best award of the Lotus Prize for me ...,"It is expected to win the Lotus Prize, which is the best award I've ever won.","('PROPN', 'PUNCT', 'PRON')",Spanish
"Before president Obama arrived Shanghai, it was said that Obama were going to visit our school because the topic of his speed would be about environmentalist, Expo 2010 and new energy car, which are all specialities of our school.","Before&nbsp;President Obama arrived Shanghai, it was said that he&nbsp;was going to visit our school because the topic of his speech would be about the environment, Expo 2010 and the new energy car -- all of which are specialities of our school.","('PROPN', 'PUNCT', 'PRON')",Spanish
"Chai, who is not only a very strong designer, but really understand me.","Chai. He is not only a very talented designer, but also he really understands me.","('PROPN', 'PUNCT', 'PRON')",Spanish
"Chai, who is not only a very strong designer, but really understand me.","Chai. He is not only a very talented designer, but also he really understands me.","('PROPN', 'PUNCT', 'PRON')",Spanish
"On Monday all day I've used a pile of paper blowing my nose in the office, and I was worried that I had a swine flu, but my colleague told me it's just a cold because of the air conditioning.","On Monday , I went through a box of tissues blowing my nose and I was worried that I had the swine flu, but my colleague told me it's just a cold because of the air conditioning.","('PROPN', 'PUNCT', 'PRON')",Spanish
"This at least is the third time I read the novel Dragon Saber Yitian, I am still deeply attracted by it.",This at least is the third time I read the novel Dragon Saber Yitian; I am still very drawn to it.,"('PROPN', 'PUNCT', 'PRON')",Spanish
"This Saturday, I plan to meet an old friend, who have worked together with me for the graduate school entrance exam a year ago, and now he is at another school.","This Saturday, I plan to meet an old friend who worked with me for the graduate school entrance exam a year ago.Now he is at another school.","('PROPN', 'PUNCT', 'PRON')",Spanish
"This Saturday, I plan to meet an old friend, who have worked together with me for the graduate school entrance exam a year ago, and now he is at another school.","This Saturday, I plan to meet an old friend who worked with me for the graduate school entrance exam a year ago.Now he is at another school.","('PROPN', 'PUNCT', 'PRON')",Spanish
"In Chinese, we call bachelor as ""bare stick"", so when they found four ""bare stick"" in a row on calendar, they understood that today was belongs to single.","In Chinese, we call a bachelor a ""bare stick"", so when they found four ""bare sticks"" in a row on the&nbsp;calendar, they understood that today belongs to single people.","('PROPN', 'PUNCT', 'PRON')",Spanish
"With DNA Fridge,you will never worry about food problems such as corruption, shortages and junk food.","With DNA Fridge,you will never worry about food problems such as food spoilage, shortages, or junk food. (Is this what you meant by ""corruption?"")","('PROPN', 'PUNCT', 'PRON')",Spanish
"The first one is about the UFO sighting in China, I reported it in a mysticism standpoint while I saw this news at Yahoo!--http://buzz.yahoo.com/buzzlog/93859?fp=1 , then I was ashamed of my shortsighted.","The first one was about the UFO sighting in China. I reported it from a mystical standpoint while I saw this news at Yahoo!, but was then ashamed of my shortsightedness.","('PROPN', 'PUNCT', 'PRON')",Spanish
"All above reminds me of a poem by Oscar Wilde, I dont know it's original English text, but according to a Chinese translation's meaning, I translated it back to English as this: We all live in the gutter, but there are still some people look up at the starry sky.","All of the above reminds me of a quote from a poem by Oscar Wilde: ""We are all in the gutter, but some of us are looking at the stars.""","('PROPN', 'PUNCT', 'PRON')",Spanish
"All above reminds me of a poem by Oscar Wilde, I dont know it's original English text, but according to a Chinese translation's meaning, I translated it back to English as this: We all live in the gutter, but there are still some people look up at the starry sky.","All of the above reminds me of a quote from a poem by Oscar Wilde: ""We are all in the gutter, but some of us are looking at the stars.""","('PROPN', 'PUNCT', 'PRON')",Spanish
"All above reminds me of a poem by Oscar Wilde, I dont know it's original English text, but according to a Chinese translation's meaning, I translated it back to English as this: We all live in the gutter, but there are still some people look up at the starry sky.","All of the above reminds me of a quote from a poem by Oscar Wilde: ""We are all in the gutter, but some of us are looking at the stars.""","('PROPN', 'PUNCT', 'PRON')",Spanish
"It's one of the most famous mountain in China, and I'll go there to have a 3-day exciting journey tomorrow!",It's one of the most famous mountain in China. I'll go there for an exciting 3-day journey tomorrow!,"('PROPN', 'PUNCT', 'PRON')",Spanish
"It's said that the new movie Inception is very excellent, which has got a very high score in IMDB and ranked only second to The Shawshank Redemption and The Godfather now.","It's said that the new movie Inception, which has got a very high score on IMDB and ranked only second to The Shawshank Redemption and The Godfather, is an excellent film.","('PROPN', 'PUNCT', 'PRON')",Spanish
"In china,we always said if you wanna love someone,love youself first.","In china, we always say, ""if you wanna love someone, love yourself first.""","('PROPN', 'PUNCT', 'PRON')",Spanish
"But very near place of Asakusa, there are new buildings.",But there are also new buildings near Asakusa,"('PROPN', 'PUNCT', 'PRON')",Spanish
Putin to restore in 2000 as national anthem the melody composed by A.,"Putin to adopt the melody by A. Aleksandrov as our national anthem the melody composed by A.......... This is really tough - something to do with putting too much information in too few sentences. I'll rewrite it the way I would do it for a paper of my own:In 2000, Russian Federation president V. Putin evoked a stormy debate about the national symbols of the new state when he proposed the Federation adopt the national anthem of the old USSR. (I know I've left out the composer's name, but it just doesn't fit yet. We'll see if I can fit it down below.)","('PROPN', 'PUNCT', 'PRON')",Spanish
"As a Cam Hunter, what you should do is capturing unknown being by using camera and commanding your photomon to fight with other photomons.","As a Cam Hunter, you capture unknown beings by using the camera and commanding your photomon to fight with other photomons. (As a suggestion, you should talk about what 'photomon' are before this sentence rather than after.)","('PROPN', 'PUNCT', 'PRON')",Spanish
"When I correct someone's journals on lang-8 which was written in Japanese, I realize one thing many times.","When I correct someone's Japanese journals on Lang-8 , I saw one thing over and over.","('PROPN', 'PUNCT', 'PRON')",Spanish
"If he couldnt have spoken any language without old english, he shouldve said ""fair thee well"".","If he couldn't have spoken any language except for old English, he shouldv'e said ""fair thee well"".","('PROPN', 'PUNCT', 'PRON')",Spanish
